Ticker,Exchange,Trades,Total Shares,Total Price Volume
MHE,C,0,0,0
MHE,D,8,2375,28358.3
MHE,P,5,600,7143
MHE,Q,2,300,3576
MHE,Z,0,0,0
MHF,D,51,20502,141083
MHF,J,11,1300,8931
MHF,K,22,2180,15049.4
MHF,N,106,14657,101041
MHF,P,5,1526,10508.9
MHF,Q,19,3537,24375.9
MHF,W,1,100,688
MHF,Y,1,100,689
MHF,Z,12,3000,20684
MHFI,B,282,32419,2.53E+06
MHFI,C,11,932,72894.3
MHFI,D,2354,304723,2.38E+07
MHFI,J,333,16207,1.27E+06
MHFI,K,368,34598,2.71E+06
MHFI,N,1509,161087,1.26E+07
MHFI,P,1576,120386,9.41E+06
MHFI,Q,2132,166349,1.30E+07
MHFI,W,5,401,31344.2
MHFI,X,7,625,48904.2
MHFI,Y,118,9790,765458
MHFI,Z,701,35751,2.80E+06
MHGC,B,86,9550,76612.1
MHGC,C,52,5269,42258.7
MHGC,D,398,73760,591891
MHGC,J,136,15967,127998
MHGC,K,166,20626,165472
MHGC,P,128,15664,125624
MHGC,Q,462,68146,546356
MHGC,W,14,1579,12643
MHGC,X,2,126,1010.52
MHGC,Y,246,24857,199248
MHGC,Z,440,55408,444606
MHH,A,3,124,1748.1
MHH,D,11,1580,22258
MHH,K,9,2974,41713.5
MHH,P,0,0,0
MHH,Y,0,0,0
MHI,C,0,0,0
MHI,D,56,14259,199858
MHI,K,10,1849,25927.6
MHI,N,18,4521,63446.9
MHI,P,6,2048,28694.8
MHI,Q,3,1439,20193.6
MHI,X,0,0,0
MHI,Y,0,0,0
MHI,Z,0,0,0
MHK,B,560,50201,7.35E+06
MHK,C,49,4841,707110
MHK,D,1549,165287,2.42E+07
MHK,J,153,14434,2.11E+06
MHK,K,251,23778,3.48E+06
MHK,M,2,200,29215
MHK,N,1536,154545,2.26E+07
MHK,P,1286,110680,1.62E+07
MHK,Q,1574,99550,1.46E+07
MHK,W,0,0,0
MHK,X,44,3900,569527
MHK,Y,165,14139,2.07E+06
MHK,Z,500,43124,6.31E+06
MHLD,B,90,9268,103510
MHLD,C,13,1942,21613.6
MHLD,D,1225,182042,2.03E+06
MHLD,J,119,12788,142926
MHLD,K,320,35799,398999
MHLD,P,274,24329,271679
MHLD,Q,1471,151388,1.69E+06
MHLD,W,43,4383,48902.7
MHLD,X,3,309,3457.26
MHLD,Y,91,10583,118455
MHLD,Z,297,28123,314287
MHLDO,C,8,800,36760
MHLDO,D,43,5658,257794
MHLDO,K,2,120,5452.4
MHLDO,P,5,1100,50486
MHLDO,Q,10,1930,88567.2
MHLDO,Z,0,0,0
MHM,P,1,200,2746
MHN,C,6,1500,19291
MHN,D,82,25533,328581
MHN,J,15,1944,25012.4
MHN,K,32,9884,127125
MHN,N,96,22281,286859
MHN,P,27,7612,98021.8
MHN,Q,21,6818,87646.3
MHN,Y,1,100,1287.9
MHN,Z,24,6690,86089.3
MHNA,C,1,800,19680
MHNA,D,24,3936,97166.4
MHNA,K,11,1031,25393.8
MHNA,N,9,1028,25317.5
MHNA,P,1,56,1376.48
MHNA,Q,1,100,2460
MHNA,Y,1,100,2473
MHNB,D,32,7214,176885
MHNB,K,10,3043,74323.5
MHNB,N,25,5965,146642
MHNC,C,3,2100,46605
MHNC,D,103,33611,749272
MHNC,J,5,2057,46094.5
MHNC,K,7,1664,37055.5
MHNC,N,96,22471,500824
MHNC,P,64,7896,175941
MHNC,Q,12,2019,45199.1
MHNC,Y,5,1700,37640
MHNC,Z,3,486,10828.5
MHO,B,70,6022,152302
MHO,C,0,0,0
MHO,D,286,30766,778076
MHO,J,28,4020,101457
MHO,K,95,7608,192534
MHO,N,549,51962,1.31E+06
MHO,P,319,25351,640481
MHO,Q,251,15842,400571
MHO,W,11,879,22228.8
MHO,X,5,403,10215.5
MHO,Y,28,2279,57640.4
MHO,Z,87,7014,176866
MHO_hyphen_A,P,1,472,12272
MHR,B,2220,325572,2.50E+06
MHR,C,109,62580,488951
MHR,D,12140,4172197,3.20E+07
MHR,J,1938,278133,2.14E+06
MHR,K,3243,1036253,7.97E+06
MHR,N,2117,1016730,7.82E+06
MHR,P,2919,500803,3.84E+06
MHR,Q,6802,1708319,1.31E+07
MHR,W,299,42044,323640
MHR,X,203,24107,185189
MHR,Y,2096,287006,2.20E+06
MHR,Z,6311,1168732,8.98E+06
MHR_hyphen_C,A,2,1293,33124.8
MHR_hyphen_C,B,3,780,20018.6
MHR_hyphen_C,C,1,17,436.73
MHR_hyphen_C,D,15,3917,100393
MHR_hyphen_C,J,0,0,0
MHR_hyphen_C,K,7,2492,63800
MHR_hyphen_C,Q,1,100,2563
MHR_hyphen_D,A,11,1796,87089.4
MHR_hyphen_D,C,1,200,9760
MHR_hyphen_D,D,30,10042,486764
MHR_hyphen_D,K,26,4356,211680
MHR_hyphen_D,Q,1,100,4825
MHR_hyphen_E,A,3,678,18517
MHR_hyphen_E,D,6,542,14790.8
MHR_hyphen_E,K,3,600,16392
MHR_hyphen_E,P,2,200,5462
MHW,P,3,1600,22566
MHY,B,4,1122,6384.18
MHY,D,156,45883,261063
MHY,J,0,0,0
MHY,K,37,6308,35946.4
MHY,N,84,13463,76549.6
MHY,P,29,4355,24803
MHY,Q,8,1100,6265
MHY,W,46,4766,27092.5
MHY,Y,20,1709,9711.24
MHY,Z,2,138,784.84
MH_hyphen_A,C,1,200,4950
MH_hyphen_A,D,28,6953,172512
MH_hyphen_A,K,7,1734,42990.5
MH_hyphen_A,N,26,2776,68746.8
MH_hyphen_A,Q,5,1614,39946.5
MH_hyphen_A,Y,0,0,0
MH_hyphen_A,Z,0,0,0
MIC,B,78,8337,431562
MIC,C,18,1894,98146.1
MIC,D,898,122853,6.36E+06
MIC,J,29,2499,129271
MIC,K,227,24388,1.26E+06
MIC,N,393,49787,2.58E+06
MIC,P,554,55170,2.85E+06
MIC,Q,377,32879,1.70E+06
MIC,W,2,200,10320
MIC,X,9,900,46863
MIC,Y,33,3517,181827
MIC,Z,200,18468,955007
MICT,D,40,17929,93315.6
MICT,K,16,4304,22930.2
MICT,P,27,8380,44149
MICT,Q,17,2968,15663.8
MICT,Z,23,5400,28554
MICTW,Q,0,0,0
MIDD,B,22,1132,279925
MIDD,C,7,492,121762
MIDD,D,399,22983,5.68E+06
MIDD,J,4,246,60876.2
MIDD,K,122,9154,2.26E+06
MIDD,P,146,8130,2.01E+06
MIDD,Q,465,26419,6.53E+06
MIDD,W,3,130,32227.5
MIDD,X,10,421,104302
MIDD,Y,17,978,241863
MIDD,Z,40,2076,512665
MIDU,B,41,5708,451798
MIDU,C,7,1316,104232
MIDU,D,93,14910,1.18E+06
MIDU,J,1,1,78.77
MIDU,K,25,4922,389254
MIDU,P,61,8095,642003
MIDU,Q,39,4114,325843
MIDU,W,1,53,4209.79
MIDU,X,8,1260,99766.2
MIDU,Y,13,1280,101364
MIDU,Z,8,700,55312
MIDZ,D,6,1659,30725.6
MIDZ,K,16,6535,121086
MIDZ,P,16,1283,23594.4
MIDZ,Q,1,100,1833
MIDZ,Z,8,1100,20195
MIE,B,31,3100,55849
MIE,C,17,2764,49505.9
MIE,D,154,42224,756753
MIE,J,6,800,14419
MIE,K,42,8403,150490
MIE,N,108,20897,375070
MIE,P,23,5200,93420.9
MIE,Q,13,971,17347.5
MIE,W,31,3388,61341.7
MIE,X,1,100,1786
MIE,Y,4,600,10831
MIE,Z,2,200,3576
MIG,B,46,4075,27079.1
MIG,C,7,696,4616.52
MIG,D,270,45399,302113
MIG,J,48,4191,27839.8
MIG,K,41,4637,30875.2
MIG,N,279,45206,300387
MIG,P,68,6106,40592
MIG,Q,103,11061,73500.5
MIG,W,13,1300,8637
MIG,X,3,276,1834.4
MIG,Y,22,3375,22427.8
MIG,Z,62,9307,61851.2
MIL,C,11,2600,20277.5
MIL,D,162,32611,255174
MIL,J,1,100,782.5
MIL,K,33,4447,34815.7
MIL,N,48,6210,48636.5
MIL,P,41,3869,30341.4
MIL,Q,76,11588,90703.5
MIL,W,3,300,2348
MIL,Y,12,1497,11688.7
MIL,Z,5,492,3861.92
MILL,B,87,8573,58727.3
MILL,C,11,1886,12889.2
MILL,D,477,100383,687125
MILL,J,108,10488,71755.2
MILL,K,283,46006,315004
MILL,N,488,73021,499642
MILL,P,212,25200,172240
MILL,Q,542,58711,402322
MILL,W,14,1532,10467.1
MILL,X,4,300,2039.5
MILL,Y,61,6375,43652.7
MILL,Z,259,24904,170404
MILL_hyphen_C,C,2,1450,35990
MILL_hyphen_C,D,25,5155,128026
MILL_hyphen_C,K,5,950,23582.5
MILL_hyphen_C,N,1,350,8680
MILL_hyphen_D,D,4,455,10582.3
MILL_hyphen_D,K,0,0,0
MILL_hyphen_D,Q,1,100,2336
MIN,B,44,5540,29287
MIN,D,366,108844,574585
MIN,J,89,10790,57054.7
MIN,K,36,5809,30650.1
MIN,N,192,39352,207852
MIN,P,62,12016,63392.9
MIN,Q,53,11366,60007.2
MIN,W,31,3741,19732.5
MIN,X,0,0,0
MIN,Y,41,4263,22504.6
MIN,Z,97,18114,95616.9
MINC,D,67,4149,205140
MINC,P,8,2821,139548
MINC,Y,0,0,0
MIND,B,1,100,1671
MIND,C,0,0,0
MIND,D,113,13818,232564
MIND,J,2,185,3102.46
MIND,K,46,4429,74437.4
MIND,P,61,3848,64794.6
MIND,Q,116,7620,127834
MIND,W,3,300,5092
MIND,Y,3,255,4269.95
MIND,Z,26,2085,34961.1
MINI,B,86,9010,370702
MINI,C,8,800,32838
MINI,D,535,56050,2.31E+06
MINI,J,96,17988,741180
MINI,K,160,16288,670463
MINI,P,169,15145,623021
MINI,Q,620,65874,2.71E+06
MINI,W,13,1300,53455
MINI,X,12,1015,41840.5
MINI,Y,24,2003,82516.5
MINI,Z,80,7330,301977
MINT,B,63,9179,929864
MINT,C,7,482,48826.1
MINT,D,758,181273,1.84E+07
MINT,J,53,6177,625735
MINT,K,6,1936,196123
MINT,P,42,6351,643360
MINT,Q,28,2847,288408
MINT,W,12,2167,219477
MINT,Y,111,20849,2.11E+06
MINT,Z,24,2622,265621
MITK,B,42,3856,22832.1
MITK,C,4,318,1870.74
MITK,D,252,51076,301953
MITK,J,20,1602,9465.97
MITK,K,109,13968,82527.3
MITK,P,90,7253,42809.8
MITK,Q,335,39526,233245
MITK,W,3,300,1770
MITK,X,0,0,0
MITK,Y,53,5102,30170.1
MITK,Z,61,5369,31729.5
MITL,B,42,4021,35860.4
MITL,C,34,3205,28744.1
MITL,D,630,93521,834308
MITL,J,85,8839,78916.4
MITL,K,203,24452,217620
MITL,P,181,22886,204310
MITL,Q,491,50321,449199
MITL,W,19,2361,21087.3
MITL,Y,110,16514,146711
MITL,Z,155,17008,151998
MITT,B,22,2512,40550.4
MITT,C,5,500,8068
MITT,D,244,41231,665771
MITT,J,30,2699,43595.4
MITT,K,208,22564,364571
MITT,N,247,30057,485265
MITT,P,111,11621,187624
MITT,Q,134,14435,233112
MITT,W,7,697,11268.6
MITT,Y,20,1899,30641.9
MITT,Z,81,9023,145683
MITT_hyphen_A,D,4,1781,39799.5
MITT_hyphen_A,K,12,1500,33474
MITT_hyphen_A,N,3,1400,31297
MITT_hyphen_B,C,2,212,4627.96
MITT_hyphen_B,D,14,4425,96437.4
MITT_hyphen_B,K,14,1600,34828
MITT_hyphen_B,N,9,1865,40623
MITT_hyphen_B,Y,0,0,0
MITT_hyphen_B,Z,0,0,0
MIW,A,0,0,0
MIW,D,4,309,3644.76
MIW,P,1,100,1182
MIXT,B,0,0,0
MIXT,D,29,6276,80029.8
MIXT,J,0,0,0
MIXT,K,2,300,3864
MIXT,N,25,3239,41683.9
MIXT,Q,2,200,2554
MIXT,X,1,100,1277
MIXT,Y,1,100,1276
MIXT,Z,5,419,5408.67
MIY,D,84,15781,202016
MIY,J,13,770,9868.66
MIY,K,13,1608,20544.4
MIY,N,166,22420,286467
MIY,P,25,3647,46478.5
MIY,Q,2,300,3830
MIY,Y,6,310,3962.81
MIY,Z,24,2188,27908.9
MJI,B,0,0,0
MJI,D,14,1139,14977.6
MJI,K,9,900,11822
MJI,N,56,6270,82430.6
MJI,P,2,500,6575
MJI,Q,18,2535,33305.2
MJI,Y,0,0,0
MJI,Z,0,0,0
MJN,B,255,22888,1.93E+06
MJN,C,36,3624,305205
MJN,D,2884,366748,3.09E+07
MJN,J,173,16170,1.36E+06
MJN,K,420,41155,3.47E+06
MJN,N,1625,206255,1.74E+07
MJN,P,2157,189419,1.60E+07
MJN,Q,2857,241876,2.04E+07
MJN,W,7,595,50136.2
MJN,X,8,950,79978
MJN,Y,129,11469,966352
MJN,Z,520,47074,3.97E+06
MKC,B,352,28087,1.92E+06
MKC,C,33,3260,222994
MKC,D,1188,108949,7.46E+06
MKC,J,54,3539,242604
MKC,K,301,30168,2.06E+06
MKC,N,870,91310,6.26E+06
MKC,P,682,55740,3.82E+06
MKC,Q,2263,148161,1.01E+07
MKC,W,2,134,9231.26
MKC,X,5,600,41115
MKC,Y,148,11359,778051
MKC,Z,376,30419,2.08E+06
MKC_dot_V,K,1,50,3392.5
MKC_dot_V,N,1,100,6861
MKC_dot_V,Y,0,0,0
MKC_dot_V,Z,1,81,5521.77
MKL,B,6,339,194476
MKL,C,2,200,114430
MKL,D,221,9504,5.44E+06
MKL,J,8,668,382514
MKL,K,14,1184,679221
MKL,N,156,7509,4.30E+06
MKL,P,93,3180,1.82E+06
MKL,Q,52,1710,978365
MKL,W,60,3479,1.99E+06
MKL,X,9,425,243917
MKL,Y,7,306,175204
MKL,Z,29,1237,706059
MKSI,B,73,5358,161908
MKSI,C,11,905,27267
MKSI,D,211,22280,673807
MKSI,J,62,10591,320215
MKSI,K,86,7458,225401
MKSI,P,174,11754,355233
MKSI,Q,577,53593,1.62E+06
MKSI,W,3,123,3722.81
MKSI,X,9,343,10355.1
MKSI,Y,15,3264,98818.7
MKSI,Z,45,2532,76534.3
MKTG,B,120,14229,385435
MKTG,C,35,3964,107442
MKTG,D,1656,263005,7.13E+06
MKTG,J,113,14681,397741
MKTG,K,364,49654,1.35E+06
MKTG,P,663,91929,2.49E+06
MKTG,Q,1230,178026,4.82E+06
MKTG,W,36,3600,97560
MKTG,X,55,6657,180343
MKTG,Y,175,26208,710160
MKTG,Z,476,61386,1.66E+06
MKTO,B,185,17136,690378
MKTO,C,15,2265,91592.1
MKTO,D,1164,152792,6.15E+06
MKTO,J,53,4895,196714
MKTO,K,305,34777,1.40E+06
MKTO,P,480,45323,1.82E+06
MKTO,Q,1266,116908,4.70E+06
MKTO,W,32,3259,130252
MKTO,X,22,2042,81559.5
MKTO,Y,50,4841,194577
MKTO,Z,150,10894,437281
MKTX,B,119,9787,621080
MKTX,C,0,0,0
MKTX,D,464,45002,2.86E+06
MKTX,J,18,810,51445.8
MKTX,K,274,24113,1.53E+06
MKTX,P,184,14911,946274
MKTX,Q,1045,66691,4.24E+06
MKTX,X,6,500,31663
MKTX,Y,33,3105,197239
MKTX,Z,186,11364,722236
MLAB,B,1,1,78.22
MLAB,D,49,4053,317309
MLAB,J,2,2,157.38
MLAB,K,25,3479,271865
MLAB,P,27,1865,146827
MLAB,Q,137,11309,887460
MLAB,W,15,686,53684.8
MLAB,X,4,90,7008
MLAB,Y,2,200,15649
MLAB,Z,12,1024,80580.1
MLG,C,6,900,22959
MLG,D,12,2934,74745.1
MLG,K,3,220,5617.8
MLG,N,12,1702,43569
MLHR,B,147,12925,389698
MLHR,C,36,3513,106007
MLHR,D,1205,170375,5.14E+06
MLHR,J,176,16541,498894
MLHR,K,449,52400,1.58E+06
MLHR,P,882,85737,2.58E+06
MLHR,Q,2013,204510,6.15E+06
MLHR,W,61,6421,193498
MLHR,X,2,200,6016.5
MLHR,Y,59,4845,146339
MLHR,Z,398,38784,1.17E+06
MLI,B,47,3789,233794
MLI,D,297,31069,1.92E+06
MLI,J,15,472,29096.1
MLI,K,148,17676,1.09E+06
MLI,N,259,22860,1.41E+06
MLI,P,316,8566,528833
MLI,Q,148,12263,756823
MLI,W,2,200,12327
MLI,X,4,303,18694.1
MLI,Y,5,339,20923.7
MLI,Z,79,6085,375849
MLM,B,233,21641,2.25E+06
MLM,C,48,4679,489478
MLM,D,1638,182918,1.90E+07
MLM,J,144,13194,1.37E+06
MLM,K,506,48529,5.04E+06
MLM,N,759,90300,9.39E+06
MLM,P,839,70148,7.29E+06
MLM,Q,1217,115657,1.20E+07
MLM,W,2,200,20741
MLM,X,9,545,56746.1
MLM,Y,91,7551,786539
MLM,Z,472,44331,4.61E+06
MLN,B,0,0,0
MLN,C,1,100,1777
MLN,D,72,22139,393954
MLN,K,1,35,621.6
MLN,P,25,7272,129174
MLN,Z,1,197,3526.3
MLNK,B,4,322,1676.48
MLNK,C,0,0,0
MLNK,D,246,40314,213510
MLNK,J,91,3830,20469.6
MLNK,K,144,16329,86555.8
MLNK,P,136,15872,82915.2
MLNK,Q,535,42445,225037
MLNK,X,11,906,4825.65
MLNK,Y,43,3038,16294.9
MLNK,Z,230,19793,104444
MLNX,B,179,17954,707974
MLNX,C,12,1350,53226.5
MLNX,D,785,117427,4.62E+06
MLNX,J,131,13014,511890
MLNX,K,598,67394,2.65E+06
MLNX,P,835,110231,4.38E+06
MLNX,Q,1667,182857,7.24E+06
MLNX,W,12,1127,44366.8
MLNX,X,28,2600,102094
MLNX,Y,73,7558,297671
MLNX,Z,233,22718,890611
MLP,C,0,0,0
MLP,D,41,11657,70779.5
MLP,K,5,1570,9646.2
MLP,N,16,2366,14363.9
MLP,P,2,207,1254.49
MLP,Q,2,100,613.75
MLP,Y,0,0,0
MLP,Z,0,0,0
MLPA,C,1,100,1592
MLPA,D,59,23574,374773
MLPA,P,5,1752,27871.9
MLPA,Q,7,4252,67685.4
MLPA,Z,8,2115,33645.8
MLPC,C,0,0,0
MLPC,D,19,9031,232400
MLPC,K,0,0,0
MLPC,P,355,58405,1.50E+06
MLPC,Q,3,1180,30356.4
MLPC,Y,2,200,5149
MLPC,Z,0,0,0
MLPG,D,4,371,13179.2
MLPG,P,1,500,17840
MLPG,Q,3,400,14208
MLPI,B,12,1085,41466.2
MLPI,C,43,3632,138651
MLPI,D,484,132229,5.05E+06
MLPI,J,4,380,14644
MLPI,K,38,7599,290593
MLPI,P,107,26073,1.00E+06
MLPI,Q,82,21343,816972
MLPI,W,0,0,0
MLPI,Y,13,3635,138702
MLPI,Z,24,7746,296592
MLPJ,D,0,0,0
MLPL,B,2,200,10362
MLPL,C,6,1992,103329
MLPL,D,298,81714,4.24E+06
MLPL,J,4,1800,93313
MLPL,K,37,5937,308603
MLPL,P,51,10477,542913
MLPL,Q,32,5329,277201
MLPL,Y,3,900,46738.3
MLPL,Z,2,200,10386
MLPN,B,13,4552,140007
MLPN,D,115,24979,767701
MLPN,J,13,5778,177684
MLPN,K,4,597,18347.6
MLPN,P,11,1647,50783
MLPN,Q,1,17,522.92
MLPN,Y,3,1200,36907
MLPS,Q,12,1386,17581.5
MLPW,D,0,0,0
MLPW,Q,2,156,5132.4
MLPX,D,28,3195,51430.5
MLPX,J,0,0,0
MLPX,K,1,89,1432.01
MLPX,P,9,1705,27498
MLPX,Q,2,983,15866.8
MLPY,B,0,0,0
MLPY,D,11,3310,59979.3
MLPY,K,0,0,0
MLPY,P,13,1383,25274.4
MLPY,Z,1,100,1818
MLR,B,9,263,4791.59
MLR,D,34,3935,71828.5
MLR,J,6,337,6156.77
MLR,K,13,1398,25548.8
MLR,N,117,9633,175959
MLR,P,22,1760,32083.9
MLR,Q,2,200,3657
MLR,Y,1,500,9135
MLR,Z,4,129,2344.7
MLU,B,1,1,31.78
MLU,D,28,11914,377796
MLU,J,2,200,6356
MLU,K,4,898,28538.4
MLU,N,46,12594,399998
MLU,P,3,718,22813.9
MLU,Q,20,8282,263279
MLU,Y,33,3300,104874
MLU,Z,3,300,9532
MLVF,D,1,46,501.4
MLVF,Q,0,0,0
MM,B,280,26778,194042
MM,C,12,3100,22749
MM,D,1328,240820,1.75E+06
MM,J,241,27370,198503
MM,K,361,59097,429674
MM,N,676,138740,1.01E+06
MM,P,448,57123,415260
MM,Q,721,88996,645184
MM,W,19,1603,11614.8
MM,X,22,3128,22665
MM,Y,132,13290,96391.6
MM,Z,524,62228,452242
MMC,B,300,22503,1.09E+06
MMC,C,38,3766,182447
MMC,D,3736,363175,1.76E+07
MMC,J,777,38357,1.86E+06
MMC,K,367,38574,1.87E+06
MMC,N,1525,261594,1.27E+07
MMC,P,1074,85678,4.15E+06
MMC,Q,2573,234149,1.13E+07
MMC,W,143,13342,646452
MMC,X,37,3110,150740
MMC,Y,571,30623,1.48E+06
MMC,Z,2597,225172,1.09E+07
MMD,D,60,14180,229491
MMD,K,16,3232,52235.7
MMD,N,77,7322,118495
MMD,Q,2,100,1615.1
MMD,Z,2,261,4228.2
MMI,B,4,400,5730
MMI,C,0,0,0
MMI,D,57,5729,82116
MMI,J,0,0,0
MMI,K,2,119,1708.74
MMI,N,57,5074,72794.1
MMI,P,24,2074,29712.5
MMI,Q,30,2495,35823.4
MMI,Y,1,100,1435
MMLP,B,0,0,0
MMLP,C,2,300,12926
MMLP,D,258,32631,1.41E+06
MMLP,J,1,100,4338
MMLP,K,78,11630,503112
MMLP,P,103,8684,375856
MMLP,Q,168,13825,596665
MMLP,W,4,400,17221
MMLP,X,9,205,8851.11
MMLP,Y,0,0,0
MMLP,Z,15,1075,46475.6
MMM,B,1037,78600,1.07E+07
MMM,C,83,8324,1.14E+06
MMM,D,5572,662270,9.06E+07
MMM,J,765,69159,9.46E+06
MMM,K,1184,123934,1.69E+07
MMM,N,3457,442864,6.05E+07
MMM,P,2841,171264,2.34E+07
MMM,Q,5847,505555,6.91E+07
MMM,W,14,944,128863
MMM,X,19,1611,220433
MMM,Y,464,46925,6.42E+06
MMM,Z,1113,87944,1.20E+07
MMP,B,245,21439,1.30E+06
MMP,C,6,557,33706.4
MMP,D,1524,208112,1.26E+07
MMP,J,103,8675,524530
MMP,K,348,34516,2.09E+06
MMP,N,602,66417,4.02E+06
MMP,P,649,60847,3.68E+06
MMP,Q,624,62612,3.78E+06
MMP,W,22,3136,189766
MMP,X,6,591,35749
MMP,Y,190,15661,946853
MMP,Z,239,21483,1.30E+06
MMS,B,245,23622,1.04E+06
MMS,C,12,1100,48372
MMS,D,1563,192632,8.48E+06
MMS,J,102,9972,439973
MMS,K,436,41736,1.84E+06
MMS,N,849,109794,4.84E+06
MMS,P,805,80488,3.55E+06
MMS,Q,639,58537,2.58E+06
MMS,W,40,4005,176726
MMS,X,13,1376,60676.6
MMS,Y,73,5989,264376
MMS,Z,407,36987,1.63E+06
MMSI,B,51,5188,79943.2
MMSI,C,6,467,7198.21
MMSI,D,277,33682,518355
MMSI,J,76,16168,248106
MMSI,K,105,11468,176479
MMSI,P,153,13529,208200
MMSI,Q,704,70735,1.09E+06
MMSI,W,8,647,9983.68
MMSI,X,8,648,9996.64
MMSI,Y,44,5907,90973
MMSI,Z,104,9354,143626
MMT,B,104,12012,78433.1
MMT,D,204,50512,329524
MMT,J,16,1711,11157.2
MMT,K,12,1503,9803.65
MMT,N,161,24320,158630
MMT,P,21,4299,28035.5
MMT,Q,14,1442,9403.84
MMT,W,5,500,3261
MMT,X,3,300,1956
MMT,Y,18,3602,23493.9
MMT,Z,24,2224,14507.2
MMTM,D,2,172,13551
MMU,B,0,0,0
MMU,D,76,25466,317193
MMU,K,3,400,4974
MMU,N,15,2297,28600.6
MMU,P,3,800,9967
MMU,Q,1,99,1233.54
MMU,W,1,100,1247
MMU,Y,3,432,5382.04
MMU,Z,2,200,2494
MMV,A,3,300,3711
MMV,B,0,0,0
MMV,D,17,2000,24726.7
MMV,K,0,0,0
MMV,P,30,5032,62260.2
MMV,Q,6,293,3629.2
MMYT,B,19,1730,39172.2
MMYT,C,10,910,20638.5
MMYT,D,248,37782,857115
MMYT,J,21,2085,47186.1
MMYT,K,96,11967,271681
MMYT,P,214,21214,482093
MMYT,Q,344,39521,892929
MMYT,W,5,500,11440
MMYT,X,3,300,6873
MMYT,Y,43,4756,108738
MMYT,Z,83,7414,167927
MN,B,12,908,15831.1
MN,C,21,1389,24117.2
MN,D,193,26662,462753
MN,J,3,300,5279
MN,K,12,2546,44643.7
MN,N,82,7820,136427
MN,P,66,4136,72115.7
MN,Q,34,2651,46231.7
MN,Y,7,700,12228
MN,Z,24,1908,33403.3
MNA,B,0,0,0
MNA,D,13,7302,194376
MNA,J,6,519,13814.8
MNA,K,101,16100,428447
MNA,P,27,7280,194898
MNA,Q,4,700,18649
MNA,Z,3,400,10660
MNDL,C,4,1300,3900
MNDL,D,117,25543,76283.1
MNDL,J,24,3293,9850.03
MNDL,K,66,14353,43235.6
MNDL,P,68,17843,53022.8
MNDL,Q,61,8890,26493
MNDL,Y,53,5275,15701.8
MNDL,Z,14,1519,4500.67
MNDO,C,1,100,208
MNDO,D,28,8914,18352.8
MNDO,K,13,6580,13558.3
MNDO,P,1,56,113.68
MNDO,Q,17,5204,10706.3
MNE,D,4,719,9503.06
MNE,N,13,1485,19569.2
MNE,P,3,300,3948
MNE,Q,0,0,0
MNGA,B,35,9206,17534.2
MNGA,C,403,353841,669200
MNGA,D,4881,3657565,6.90E+06
MNGA,J,122,39746,73677.2
MNGA,K,2426,1604147,3.02E+06
MNGA,P,2506,651565,1.23E+06
MNGA,Q,2580,1218958,2.31E+06
MNGA,W,0,0,0
MNGA,X,1,300,645
MNGA,Y,22,5705,11245.5
MNGA,Z,1134,243178,456410
MNI,B,47,7101,30716.4
MNI,C,2,600,2624
MNI,D,518,100454,437213
MNI,J,54,6700,28989
MNI,K,55,12700,55392.7
MNI,N,406,83670,364245
MNI,P,132,16059,70252.6
MNI,Q,157,19849,86073.1
MNI,W,60,10123,43906.1
MNI,X,3,300,1296.5
MNI,Y,85,7655,33152.6
MNI,Z,129,13501,58432.7
MNK,B,232,20094,1.11E+06
MNK,C,23,2624,143757
MNK,D,1945,205948,1.14E+07
MNK,J,76,7145,396087
MNK,K,534,50382,2.77E+06
MNK,N,1199,138808,7.62E+06
MNK,P,604,43097,2.37E+06
MNK,Q,1142,101351,5.61E+06
MNK,W,17,2606,144948
MNK,X,8,726,39947.7
MNK,Y,72,6294,346691
MNK,Z,450,41603,2.31E+06
MNKD,A,434,116690,785295
MNKD,B,1940,291948,1.95E+06
MNKD,C,164,79717,518180
MNKD,D,19097,10724251,7.08E+07
MNKD,J,2670,422753,2.80E+06
MNKD,K,5405,1958465,1.30E+07
MNKD,M,1,24685,164649
MNKD,P,9909,1908026,1.27E+07
MNKD,Q,15468,6234379,4.13E+07
MNKD,W,361,42476,279830
MNKD,X,462,85721,575559
MNKD,Y,1367,201450,1.34E+06
MNKD,Z,7195,1445512,9.70E+06
MNOV,D,0,0,0
MNOV,K,2,9,19.35
MNOV,P,13,49,105.35
MNP,D,26,6851,95283.7
MNP,K,4,700,9717
MNP,N,43,5332,74013.7
MNP,P,27,3184,44218.8
MNP,Q,50,6407,89087.1
MNP,W,3,400,5557
MNP,Y,1,100,1387
MNR,B,17,2666,23941.8
MNR,C,4,549,4916.11
MNR,D,155,26252,236306
MNR,J,4,317,2860.34
MNR,K,87,13013,116547
MNR,N,134,14412,129635
MNR,P,45,7422,66439.8
MNR,Q,82,8239,73986.3
MNR,W,6,599,5395.98
MNR,X,0,0,0
MNR,Y,6,872,7871.56
MNR,Z,10,973,8747.26
MNRK,B,1,47,532.51
MNRK,D,27,1290,14734
MNRK,J,2,153,1735.02
MNRK,K,1,90,1035
MNRK,P,28,142,1620.79
MNRK,Q,33,1791,20355.4
MNRK,Z,2,13,146.49
MNRO,B,174,13875,783031
MNRO,C,7,634,35798.8
MNRO,D,697,78586,4.43E+06
MNRO,J,38,4941,278371
