"8031",0,"",0,0,"",0,"D",1366723802163,1,3,513,1,0,264.934997558594,0,"",5087,100,"Q","AMZN",NA,"13:30:02.166486343","T",30983
"8031.1",0,"",0,0,"",0,"D",1366723802163,1,3,513,1,0,264.934997558594,0,"",5087,100,"Q","AMZN",NA,"13:30:02.166486343","T",30983
"8032",0,"",0,0,"",0,"Q",1366723802172,1,3,513,1,0,264.989990234375,0,"",5090,122,"D","AMZN",NA,"13:30:02.175543111","T",31105
"8032.1",0,"",0,0,"",0,"Q",1366723802172,1,3,513,1,0,264.989990234375,0,"",5090,122,"D","AMZN",NA,"13:30:02.175543111","T",31105
"8035",0,"",0,0,"",0,"Q",1366723802175,1,6,513,1,0,264.980010986328,5888,"",5092,100,"D","AMZN",NA,"13:30:02.181796381","T",31205
"8030",264.989990234375,"Q",200,264.859985351562,"P",100,"",1366723802191,1,3,0,0,0,0,0,"",409926,0,"","AMZN",NA,"13:30:02.164351655","Q",0
"8050",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5109,100,"D","AMZN",NA,"13:30:02.202032128","T",31305
"8050.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5109,100,"D","AMZN",NA,"13:30:02.202032128","T",31305
"8051",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5110,200,"D","AMZN",NA,"13:30:02.202050746","T",31505
"8051.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5110,200,"D","AMZN",NA,"13:30:02.202050746","T",31505
"8052",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5111,250,"D","AMZN",NA,"13:30:02.202560972","T",31755
"8052.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5111,250,"D","AMZN",NA,"13:30:02.202560972","T",31755
"8053",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5112,200,"D","AMZN",NA,"13:30:02.202596105","T",31955
"8053.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5112,200,"D","AMZN",NA,"13:30:02.202596105","T",31955
